,wave1_amp,wave1_phase,wave2_amp,wave2_phase,wave3_amp,wave3_phase,wave4_amp,wave4_phase,wave5_amp,wave5_phase,wave6_amp,wave6_phase,wave7_amp,wave7_phase,wave8_amp,wave8_phase,wave9_amp,wave9_phase,ZW3_index,env_amp_mean,env_extent,env_start_lon,env_end_lon,nenv_amp_mean,nenv_extent,nenv_start_lon,nenv_end_lon
2001-01-12,1.2593185901641846,298.5,0.8842406272888184,81.75,1.082917332649231,99.75,1.5619373321533203,82.5,0.9525812864303589,12.75,0.14105965197086334,15.75,0.23832376301288605,2.25,0.2552732527256012,34.5,0.2293538600206375,29.25,-0.10212429612874985,3.7349822521209717,72.0,54.75,126.0,1.0799800157546997,90.0,60.75,150.0
2001-01-13,1.2601709365844727,299.25,0.9218206405639648,81.75,1.1673710346221924,100.5,1.613044261932373,82.5,0.8605483770370483,13.5,0.1971893012523651,15.0,0.2177669256925583,3.0,0.2333580106496811,35.25,0.22503456473350525,29.25,-0.0861068144440651,3.7721540927886963,72.0,53.25,124.5,1.0871009826660156,89.25,58.5,147.0
2001-01-14,1.2610771656036377,299.25,0.9469950199127197,81.0,1.2369064092636108,102.0,1.6794171333312988,81.75,0.7360320091247559,14.25,0.2558192312717438,16.5,0.17902028560638428,0.75,0.2600278854370117,36.0,0.20008714497089386,30.0,-0.11938980966806412,3.856337308883667,71.25,53.25,123.75,1.1403682231903076,90.0,56.25,145.5
2001-01-15,1.2738721370697021,300.0,0.9709599614143372,78.75,1.3044387102127075,103.5,1.695426344871521,81.75,0.6526381969451904,12.75,0.2850340008735657,17.25,0.18287475407123566,0.0,0.21444453299045563,36.75,0.21291320025920868,29.25,-0.15280938148498535,3.948930025100708,74.25,51.75,125.25,1.215100884437561,92.25,55.5,147.0
2001-01-16,1.2850204706192017,300.0,1.0131354331970215,77.25,1.3616256713867188,104.25,1.703270435333252,81.75,0.6656116247177124,12.0,0.319894939661026,18.0,0.19283151626586914,48.0,0.22548995912075043,34.5,0.2010248899459839,30.0,-0.20760536193847656,3.99596905708313,72.75,51.0,123.0,1.2515214681625366,91.5,56.25,147.0
2001-01-17,1.2972400188446045,300.0,1.0673848390579224,76.5,1.353119134902954,105.75,1.779190182685852,80.25,0.6731091737747192,12.0,0.3293905258178711,17.25,0.2408585250377655,48.75,0.1780315637588501,34.5,0.20299392938613892,29.25,-0.2722276449203491,4.037586688995361,72.75,52.5,124.5,1.2592471837997437,85.5,61.5,146.25
2001-01-18,1.310692310333252,299.25,1.113085150718689,75.75,1.3217434883117676,107.25,1.9190971851348877,80.25,0.6763081550598145,12.0,0.38051891326904297,16.5,0.1951223909854889,47.25,0.2343374341726303,33.75,0.23764567077159882,29.25,-0.3432886302471161,4.067254066467285,72.75,50.25,122.25,1.2784309387207031,85.5,60.75,145.5
2001-01-19,1.3166751861572266,299.25,1.1390061378479004,76.5,1.312813401222229,108.0,2.0152676105499268,80.25,0.6710125803947449,12.75,0.44541120529174805,17.25,0.2677588164806366,45.75,0.23754803836345673,35.25,0.2013462483882904,28.5,-0.4238985776901245,4.120367050170898,71.25,51.0,121.5,1.3094115257263184,81.0,65.25,145.5
2001-01-20,1.3233140707015991,298.5,1.1393613815307617,78.0,1.3085943460464478,108.75,2.059436559677124,81.0,0.6959187388420105,13.5,0.4458090662956238,18.75,0.3098677396774292,48.0,0.21462590992450714,33.75,0.29119327664375305,28.5,-0.47187936305999756,4.1697564125061035,75.0,49.5,123.75,1.3226579427719116,79.5,68.25,147.0
2001-01-21,1.3262768983840942,297.0,1.1249258518218994,78.75,1.2831918001174927,108.75,2.069089412689209,81.0,0.7048969268798828,15.0,0.41536617279052734,18.0,0.18382875621318817,49.5,0.23085519671440125,33.0,0.2444465458393097,27.75,-0.4561752378940582,4.210459232330322,77.25,48.0,124.5,1.33156418800354,80.25,68.25,147.75
2001-01-22,1.333625078201294,296.25,1.1016876697540283,80.25,1.2559772729873657,109.5,2.1293628215789795,80.25,0.6715317964553833,15.75,0.471957266330719,18.0,0.2267932891845703,45.75,0.21430549025535583,34.5,0.2911929190158844,28.5,-0.4579731225967407,4.259437084197998,77.25,49.5,126.0,1.349452257156372,83.25,66.75,149.25
2001-01-23,1.340735673904419,294.75,1.070760726928711,81.0,1.2548140287399292,109.5,2.247058629989624,80.25,0.6028774380683899,16.5,0.4811938405036926,19.5,0.24724794924259186,48.0,0.22984865307807922,32.25,0.3056768476963043,27.75,-0.4738408327102661,4.311393737792969,82.5,46.5,128.25,1.3734863996505737,86.25,65.25,150.75
2001-01-24,1.3539254665374756,293.25,1.0460596084594727,81.75,1.285394549369812,110.25,2.360696792602539,81.0,0.5514777898788452,17.25,0.39441922307014465,21.0,0.19984763860702515,48.75,0.2553565502166748,34.5,0.29605451226234436,29.25,-0.5062559843063354,4.295439720153809,80.25,48.0,127.5,1.356503963470459,83.25,67.5,150.0
2001-01-25,1.3656136989593506,293.25,1.0355620384216309,83.25,1.321107029914856,111.0,2.3988091945648193,81.0,0.48948097229003906,16.5,0.3236772418022156,19.5,0.1291757971048355,48.75,0.23812232911586761,31.5,0.3083958029747009,27.75,-0.4867813289165497,4.319284439086914,85.5,41.25,126.0,1.3484257459640503,81.0,69.0,149.25
2001-01-26,1.3746979236602783,292.5,1.0204076766967773,84.75,1.3500510454177856,111.0,2.4102706909179688,81.0,0.5323587656021118,15.75,0.2902047336101532,18.0,0.1458989530801773,45.0,0.30211448669433594,33.75,0.31380972266197205,28.5,-0.47294673323631287,4.372374057769775,84.75,40.5,124.5,1.3376412391662598,80.25,69.0,148.5
2001-01-27,1.3719054460525513,292.5,1.0034315586090088,86.25,1.3646754026412964,110.25,2.464534282684326,81.0,0.6000775098800659,16.5,0.3033332824707031,16.5,0.11062969267368317,44.25,0.2694016098976135,34.5,0.3013046085834503,27.75,-0.43498894572257996,4.46122932434082,92.25,33.0,124.5,1.3680882453918457,81.0,67.5,147.75
2001-01-28,1.3601173162460327,291.75,0.9935357570648193,87.0,1.4051846265792847,109.5,2.567293882369995,80.25,0.6371445059776306,18.0,0.33839747309684753,16.5,0.2026767134666443,42.75,0.27794569730758667,34.5,0.3195599615573883,28.5,-0.4183866083621979,4.5817952156066895,91.5,35.25,126.0,1.4391108751296997,90.75,58.5,148.5
2001-01-29,1.3532606363296509,291.75,0.9816555976867676,87.75,1.400483250617981,109.5,2.6784446239471436,80.25,0.5920605659484863,20.25,0.3194454610347748,17.25,0.24431557953357697,46.5,0.2252570390701294,33.75,0.25981709361076355,28.5,-0.3783392012119293,4.753121376037598,96.75,33.0,129.0,1.5733495950698853,92.25,58.5,150.0
2001-01-30,1.3486571311950684,291.75,0.9820717573165894,87.75,1.35186767578125,108.75,2.8002703189849854,80.25,0.6056759357452393,19.5,0.27954548597335815,16.5,0.16877911984920502,45.75,0.2564167380332947,33.0,0.28991296887397766,28.5,-0.31760624051094055,4.877096176147461,100.5,30.0,129.75,1.6833786964416504,111.0,41.25,151.5
2001-01-31,1.3537296056747437,292.5,1.0131621360778809,87.0,1.318402886390686,108.75,2.921379804611206,80.25,0.6763291358947754,21.0,0.34348127245903015,15.0,0.17542260885238647,45.0,0.23955029249191284,34.5,0.26536914706230164,28.5,-0.2914677560329437,4.966196060180664,102.0,27.75,129.0,1.746452808380127,111.75,39.75,150.75
2001-02-01,1.3571478128433228,293.25,1.0398154258728027,85.5,1.2639657258987427,108.75,3.002648115158081,80.25,0.6885409951210022,22.5,0.424609512090683,17.25,0.1829235851764679,42.75,0.19866323471069336,33.0,0.29918888211250305,27.75,-0.3260752260684967,5.0053510665893555,100.5,30.0,129.75,1.7756092548370361,111.0,40.5,150.75
2001-02-02,1.3680083751678467,293.25,1.0433096885681152,84.0,1.2042858600616455,108.0,3.0232672691345215,81.0,0.6672201752662659,24.0,0.38354480266571045,19.5,0.284437894821167,44.25,0.22135689854621887,32.25,0.28478020429611206,27.75,-0.3821876347064972,4.996392726898193,114.75,231.75,345.75,1.7967482805252075,106.5,45.75,151.5
2001-02-03,1.375922441482544,292.5,1.0599836111068726,81.75,1.1407510042190552,106.5,3.107907772064209,81.0,0.5818191766738892,24.0,0.32743629813194275,18.75,0.2934686541557312,48.0,0.23147934675216675,32.25,0.31004929542541504,27.75,-0.40803423523902893,4.9352898597717285,112.5,234.75,346.5,1.7707895040512085,99.75,52.5,151.5
2001-02-04,1.3738622665405273,292.5,1.0942059755325317,80.25,1.1485337018966675,104.25,3.1561977863311768,81.0,0.554271399974823,22.5,0.37798455357551575,17.25,0.2051009088754654,48.0,0.26161524653434753,31.5,0.30266568064689636,27.75,-0.3738090693950653,4.879731178283691,99.0,32.25,130.5,1.7339401245117188,99.75,50.25,149.25
2001-02-05,1.375762939453125,292.5,1.0906962156295776,79.5,1.2611110210418701,101.25,3.0868988037109375,81.75,0.5490763783454895,22.5,0.4267021119594574,18.75,0.266243040561676,46.5,0.3167650103569031,30.75,0.2946864664554596,27.0,-0.32062527537345886,4.872425556182861,98.25,33.0,130.5,1.7125056982040405,97.5,49.5,146.25
2001-02-06,1.3995897769927979,291.75,1.0168602466583252,78.75,1.3961225748062134,99.75,2.968798875808716,82.5,0.4909681975841522,22.5,0.4206169843673706,19.5,0.27666229009628296,48.75,0.28266143798828125,31.5,0.3223598003387451,28.5,-0.2853749990463257,4.837692737579346,102.75,30.75,132.75,1.6906929016113281,98.25,50.25,147.75
2001-02-07,1.4250574111938477,289.5,0.8927682638168335,77.25,1.5041369199752808,98.25,2.842290163040161,82.5,0.4477898180484772,21.0,0.4103851318359375,21.0,0.20480722188949585,48.75,0.3117203116416931,29.25,0.2778989374637604,29.25,-0.2435465306043625,4.8063178062438965,103.5,30.75,133.5,1.676024079322815,100.5,49.5,149.25
